date,value
25/05/2005,252.73043
24/05/2005,256.960451
23/05/2005,243.16042
20/05/2005,241.210417
19/05/2005,240.340406
18/05/2005,233.610399
17/05/2005,230.560399
16/05/2005,229.680387
13/05/2005,229.180396
12/05/2005,230.810403
11/05/2005,228.970399
10/05/2005,225.470384
09/05/2005,228.00039
06/05/2005,228.400398
05/05/2005,228.620397
04/05/2005,227.230393
03/05/2005,221.850384
02/05/2005,222.050381
29/04/2005,221.910377
28/04/2005,219.500372
27/04/2005,217.990367
26/04/2005,220.220378
25/04/2005,217.820375
22/04/2005,222.900388
21/04/2005,200.420347
20/04/2005,198.580343
19/04/2005,189.330331
18/04/2005,184.580316
15/04/2005,190.100328
14/04/2005,193.270328
13/04/2005,193.470325
12/04/2005,193.000338
11/04/2005,193.090335
08/04/2005,193.690339
07/04/2005,188.780318
06/04/2005,189.240319
05/04/2005,187.730329
04/04/2005,179.950302
01/04/2005,181.760317
31/03/2005,177.950307
30/03/2005,180.640303
29/03/2005,181.050313
28/03/2005,181.680306
24/03/2005,180.700311
23/03/2005,177.970309
22/03/2005,181.180315
21/03/2005,179.270302
18/03/2005,178.810301
17/03/2005,177.130303
16/03/2005,176.700306
15/03/2005,175.3003
14/03/2005,178.330312
11/03/2005,180.440307
10/03/2005,181.010307
09/03/2005,184.210312
08/03/2005,189.100331
07/03/2005,187.78032
04/03/2005,186.700327
03/03/2005,186.130327
02/03/2005,185.950318
01/03/2005,189.290326
28/02/2005,186.000324
25/02/2005,189.150322
24/02/2005,183.370321
23/02/2005,193.300332
22/02/2005,196.500337
18/02/2005,198.510333
17/02/2005,197.830333
16/02/2005,194.700338
15/02/2005,193.600327
14/02/2005,182.850311
11/02/2005,186.660322
10/02/2005,191.970336
09/02/2005,200.760347
08/02/2005,196.960338
07/02/2005,205.260359
04/02/2005,206.470354
03/02/2005,205.99035
02/02/2005,215.550374
01/02/2005,194.380341
31/01/2005,193.690339
28/01/2005,190.020333
27/01/2005,188.76033
26/01/2005,179.270302
25/01/2005,181.940311
24/01/2005,188.690321
21/01/2005,194.540332
20/01/2005,192.500331
19/01/2005,204.650353
18/01/2005,200.970345
14/01/2005,196.00033
13/01/2005,195.380338
12/01/2005,194.330334
11/01/2005,195.62034
10/01/2005,194.500326
07/01/2005,190.640325
06/01/2005,195.080328
05/01/2005,193.450337
04/01/2005,201.400342
03/01/2005,197.400336
31/12/2004,199.230339
30/12/2004,192.970334
29/12/2004,191.780326
28/12/2004,192.110325
27/12/2004,189.150322
23/12/2004,187.450322
22/12/2004,183.900316
21/12/2004,186.31032
20/12/2004,182.000319
17/12/2004,176.760299
16/12/2004,176.950309
15/12/2004,177.990312
14/12/2004,171.0003
13/12/2004,172.17029
10/12/2004,173.430292
09/12/2004,170.25029
08/12/2004,170.350289
07/12/2004,176.000303
06/12/2004,179.130313
03/12/2004,179.950302
02/12/2004,179.90031
01/12/2004,181.950312
30/11/2004,180.710313
29/11/2004,180.360311
26/11/2004,175.800307
24/11/2004,174.820296
23/11/2004,167.970288
22/11/2004,164.470289
19/11/2004,169.100288
18/11/2004,170.290296
17/11/2004,169.020292
16/11/2004,177.500307
15/11/2004,180.450308
12/11/2004,185.230312
11/11/2004,169.130292
10/11/2004,170.670286
09/11/2004,174.100306
08/11/2004,170.93029
05/11/2004,181.980316
04/11/2004,188.440318
03/11/2004,198.180335
02/11/2004,198.780339
01/11/2004,193.550336
29/10/2004,198.890339
28/10/2004,186.680325
27/10/2004,182.720309
26/10/2004,186.340324
25/10/2004,176.400296
22/10/2004,170.540299
21/10/2004,144.400252
20/10/2004,148.030253
19/10/2004,150.500251
18/10/2004,143.200243
15/10/2004,144.930247
14/10/2004,141.010237
13/10/2004,143.320244
12/10/2004,134.440236
11/10/2004,137.00023
08/10/2004,138.720233
07/10/2004,136.920235
06/10/2004,137.550243
05/10/2004,134.660235
04/10/2004,135.250238
01/10/2004,130.800218
30/09/2004,129.900219
29/09/2004,126.700214
28/09/2004,121.300211
27/09/2004,119.560205
24/09/2004,120.940208
23/09/2004,118.840207
22/09/2004,117.400203
21/09/2004,119.810208
20/09/2004,116.950204
17/09/2004,114.420198
16/09/2004,112.340192
15/09/2004,110.560189
14/09/2004,107.450181
13/09/2004,106.630185
10/09/2004,101.600178
09/09/2004,102.530174
08/09/2004,100.740176
07/09/2004,101.010175
03/09/2004,100.950174
02/09/2004,99.190173
01/09/2004,102.700174
31/08/2004,102.300173
30/08/2004,105.280178
27/08/2004,108.100185
26/08/2004,104.95018
25/08/2004,104.960181
24/08/2004,111.240189
23/08/2004,110.750191
20/08/2004,101.010175
19/08/2004,100.000168
